,Position,Driver,Car,Laps,Time,Points
5,1,Ralf Schumacher,Williams BMW,69,1:34:31.522,10
1,2,Michael Schumacher,Ferrari,69,+20.235s,6
3,3,Mika Hakkinen,McLaren Mercedes,69,+40.672s,4
17,4,Kimi Räikkönen,Sauber Petronas,69,+68.115s,3
22,5,Jean Alesi,Prost Acer,69,+70.435s,2
19,6,Pedro de la Rosa,Jaguar Cosworth,68,+1 lap,1
11,7,Ricardo Zonta,Jordan Honda,68,+1 lap,0
23,8,Luciano Burti,Prost Acer,68,+1 lap,0
20,9,Tarso Marques,Minardi European,66,+3 laps,0
14,10,Jos Verstappen,Arrows Asiatech,65,DNF,0
12,11,Jarno Trulli,Jordan Honda,63,DNF,0
4,NC,David Coulthard,McLaren Mercedes,54,DNF,0
9,NC,Olivier Panis,BAR Honda,38,DNF,0
10,NC,Jacques Villeneuve,BAR Honda,34,DNF,0
15,NC,Enrique Bernoldi,Arrows Asiatech,24,DNF,0
6,NC,Juan Pablo Montoya,Williams BMW,19,DNF,0
2,NC,Rubens Barrichello,Ferrari,19,DNF,0
8,NC,Jenson Button,Benetton Renault,17,DNF,0
21,NC,Fernando Alonso,Minardi European,7,DNF,0
16,NC,Nick Heidfeld,Sauber Petronas,1,DNF,0
18,NC,Eddie Irvine,Jaguar Cosworth,1,DNF,0
7,NC,Giancarlo Fisichella,Benetton Renault,0,DNF,0
