,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:09.202,36
77,2,Valtteri Bottas,Mercedes,+0.127s,43
7,3,Kimi Räikkönen,Ferrari,+0.542s,32
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.548s,31
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.626s,38
5,6,Sebastian Vettel,Ferrari,+0.782s,32
19,7,Felipe Massa,Williams Mercedes,+0.900s,28
2,8,Stoffel Vandoorne,McLaren Honda,+1.200s,26
31,9,Esteban Ocon,Force India Mercedes,+1.252s,36
14,10,Fernando Alonso,McLaren Honda,+1.274s,24
18,11,Lance Stroll,Williams Mercedes,+1.430s,42
35,12,George Russell,Force India Mercedes,+1.845s,29
8,13,Romain Grosjean,Haas Ferrari,+1.986s,29
20,14,Kevin Magnussen,Haas Ferrari,+2.261s,30
55,15,Carlos Sainz,Renault,+2.265s,32
27,16,Nico Hulkenberg,Renault,+2.406s,35
37,17,Charles Leclerc,Sauber Ferrari,+2.600s,32
9,18,Marcus Ericsson,Sauber Ferrari,+2.696s,28
10,19,Pierre Gasly,Toro Rosso,+4.832s,5
28,20,Brendon Hartley,Toro Rosso,,2
