,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:30.937,34
44,2,Lewis Hamilton,Mercedes,+0.424s,25
16,3,Charles Leclerc,Ferrari,+0.649s,31
5,4,Sebastian Vettel,Ferrari,+0.728s,32
4,5,Lando Norris,McLaren Renault,+0.945s,31
33,6,Max Verstappen,Red Bull Racing Honda,+1.112s,29
55,7,Carlos Sainz,McLaren Renault,+1.495s,27
10,8,Pierre Gasly,Red Bull Racing Honda,+1.511s,29
7,9,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.740s,34
20,10,Kevin Magnussen,Haas Ferrari,+1.852s,30
99,11,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.036s,34
3,12,Daniel Ricciardo,Renault,+2.083s,34
23,13,Alexander Albon,Scuderia Toro Rosso Honda,+2.086s,35
27,14,Nico Hulkenberg,Renault,+2.144s,32
26,15,Daniil Kvyat,Scuderia Toro Rosso Honda,+2.317s,37
11,16,Sergio Perez,Racing Point BWT Mercedes,+2.363s,30
8,17,Romain Grosjean,Haas Ferrari,+2.654s,27
18,18,Lance Stroll,Racing Point BWT Mercedes,+2.947s,32
63,19,George Russell,Williams Mercedes,+3.677s,33
88,20,Robert Kubica,Williams Mercedes,+4.258s,32
