,Position,Driver,Car,Laps,Time,Points
11,1,Niki Lauda,Ferrari,47,1:31:48.620,9
20,2,Jody Scheckter,Wolf Ford,47,+14.330s,6
8,3,Hans-Joachim Stuck,Brabham Alfa Romeo,47,+20.900s,4
12,4,Carlos Reutemann,Ferrari,47,+60.270s,3
19,5,Vittorio Brambilla,Surtees Ford,47,+87.370s,2
23,6,Patrick Tambay,Ensign Ford,47,+89.810s,1
18,7,Vern Schuppan,Surtees Ford,46,+1 lap,0
9,8,Alex Ribeiro,March Ford,46,+1 lap,0
3,9,Ronnie Peterson,Tyrrell Ford,42,DNF,0
16,10,Riccardo Patrese,Shadow Ford,42,DNF,0
24,NC,Rupert Keegan,Hesketh Ford,40,DNF,0
5,NC,Mario Andretti,Lotus Ford,34,DNF,0
1,NC,James Hunt,McLaren Ford,32,DNF,0
6,NC,Gunnar Nilsson,Lotus Ford,31,DNF,0
2,NC,Jochen Mass,McLaren Ford,26,DNF,0
4,NC,Patrick Depailler,Tyrrell Ford,22,DNF,0
26,NC,Jacques Laffite,Ligier Matra,21,DNF,0
25,NC,Hector Rebaque,Hesketh Ford,20,DNF,0
30,NC,Brett Lunger,McLaren Ford,14,DNF,0
10,NC,Ian Scheckter,March Ford,9,DNF,0
35,NC,Hans Heyer,Penske Ford,9,DNF,0
7,NC,John Watson,Brabham Alfa Romeo,8,DNF,0
34,NC,Jean-Pierre Jarier,Penske Ford,5,DNF,0
17,NC,Alan  Jones,Shadow Ford,0,DNF,0
22,NC,Clay Regazzoni,Ensign Ford,0,DNF,0
