,Position,Driver,Car,Time
27,1,Alan  Jones,Williams Ford,1:11.880
15,2,Jean-Pierre Jabouille,Renault,1:12.480
6,3,Nelson Piquet,Brabham Ford,1:12.650
28,4,Clay Regazzoni,Williams Ford,1:13.110
16,5,Rene Arnoux,Renault,1:13.290
5,6,Niki Lauda,Brabham Ford,1:13.440
7,7,John Watson,McLaren Ford,1:13.570
2,8,Carlos Reutemann,Lotus Ford,1:13.870
1,9,Mario Andretti,Lotus Ford,1:14.200
26,10,Jacques Laffite,Ligier Ford,1:14.370
11,11,Jody Scheckter,Ferrari,1:14.600
18,12,Elio de Angelis,Shadow Ford,1:14.870
12,13,Gilles Villeneuve,Ferrari,1:14.900
20,14,Keke Rosberg,Wolf Ford,1:14.960
3,15,Didier Pironi,Tyrrell Ford,1:15.280
4,16,Jean-Pierre Jarier,Tyrrell Ford,1:15.630
25,17,Jacky Ickx,Ligier Ford,1:15.630
8,18,Patrick Tambay,McLaren Ford,1:15.670
29,19,Riccardo Patrese,Arrows Ford,1:15.770
30,20,Jochen Mass,Arrows Ford,1:16.190
17,21,Jan Lammers,Shadow Ford,1:16.660
14,22,Emerson Fittipaldi,Fittipaldi Ford,1:16.680
22,23,Patrick Gaillard,Ensign Ford,1:17.070
31,24,Hector Rebaque,Lotus Ford,1:17.320
