,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:38.773,29
33,2,Max Verstappen,Red Bull Racing Honda,+0.184s,29
5,3,Sebastian Vettel,Ferrari,+0.818s,31
77,4,Valtteri Bottas,Mercedes,+1.121s,30
23,5,Alexander Albon,Red Bull Racing Honda,+1.170s,30
16,6,Charles Leclerc,Ferrari,+1.245s,31
55,7,Carlos Sainz,McLaren Renault,+1.372s,33
27,8,Nico Hulkenberg,Renault,+1.551s,30
4,9,Lando Norris,McLaren Renault,+1.588s,35
10,10,Pierre Gasly,Scuderia Toro Rosso Honda,+1.864s,32
26,11,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.940s,32
3,12,Daniel Ricciardo,Renault,+2.038s,30
11,13,Sergio Perez,Racing Point BWT Mercedes,+2.102s,29
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.355s,35
18,15,Lance Stroll,Racing Point BWT Mercedes,+2.355s,31
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.459s,28
8,17,Romain Grosjean,Haas Ferrari,+2.619s,26
63,18,George Russell,Williams Mercedes,+2.672s,35
20,19,Kevin Magnussen,Haas Ferrari,+2.791s,30
88,20,Robert Kubica,Williams Mercedes,+3.404s,35
