,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:38.841,7
27,2,Nico Hulkenberg,Force India Mercedes,+0.467s,8
7,3,Kimi Räikkönen,Ferrari,+0.645s,7
3,4,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.694s,9
55,5,Carlos Sainz,Toro Rosso Ferrari,+0.853s,16
14,6,Fernando Alonso,McLaren Honda,+1.054s,16
22,7,Jenson Button,McLaren Honda,+1.167s,13
5,8,Sebastian Vettel,Ferrari,+1.920s,7
11,9,Sergio Perez,Force India Mercedes,+2.415s,8
26,10,Daniil Kvyat,Red Bull Racing TAG Heuer,+3.570s,10
21,11,Esteban Gutierrez ,Haas Ferrari,+4.050s,10
94,12,Pascal Wehrlein,MRT Mercedes,+4.560s,25
8,13,Romain Grosjean,Haas Ferrari,+4.890s,8
88,14,Rio Haryanto,MRT Mercedes,+5.463s,22
6,15,Nico Rosberg,Mercedes,+8.515s,4
20,16,Kevin Magnussen,Renault,,2
30,17,Jolyon Palmer,Renault,,5
19,18,Felipe Massa,Williams Mercedes,,2
77,19,Valtteri Bottas,Williams Mercedes,,2
