,Position,Driver,Car,Time / Gap,Laps
20,1,Adrian Sutil,Force India Mercedes,1:47.261,5
15,2,Sebastian Vettel,RBR Renault,+0.662s,6
21,3,Vitantonio Liuzzi,Force India Mercedes,+0.670s,5
1,4,Lewis Hamilton,McLaren Mercedes,+0.722s,5
17,5,Kazuki Nakajima,Williams Toyota,+0.797s,8
12,6,Sebastien Buemi,STR Ferrari,+1.430s,9
7,7,Fernando Alonso,Renault,+1.432s,5
9,8,Jarno Trulli,Toyota,+1.476s,7
11,9,Jaime Alguersuari,STR Ferrari,+1.541s,11
5,10,Robert Kubica,Sauber BMW,+1.600s,6
4,11,Kimi Räikkönen,Ferrari,+1.625s,5
10,12,Kamui Kobayashi,Toyota,+1.793s,7
14,13,Mark Webber,RBR Renault,+2.121s,7
8,14,Romain Grosjean,Renault,+2.144s,6
3,15,Giancarlo Fisichella,Ferrari,+2.292s,5
16,16,Nico Rosberg,Williams Toyota,+2.611s,8
6,17,Nick Heidfeld,Sauber BMW,+2.918s,10
