,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:25.009,23
77,2,Valtteri Bottas,Mercedes,+0.196s,27
44,3,Lewis Hamilton,Mercedes,+0.346s,25
11,4,Sergio Perez,Red Bull Racing Honda,+0.354s,24
22,5,Yuki Tsunoda,AlphaTauri Honda,+0.369s,23
14,6,Fernando Alonso,Alpine Renault,+0.616s,26
10,7,Pierre Gasly,AlphaTauri Honda,+0.813s,28
16,8,Charles Leclerc,Ferrari,+0.837s,20
55,9,Carlos Sainz,Ferrari,+0.877s,26
5,10,Sebastian Vettel,Aston Martin Mercedes,+0.998s,26
31,11,Esteban Ocon,Alpine Renault,+1.016s,25
4,12,Lando Norris,McLaren Mercedes,+1.114s,26
7,13,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.180s,25
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.400s,25
18,15,Lance Stroll,Aston Martin Mercedes,+1.599s,26
3,16,Daniel Ricciardo,McLaren Mercedes,+1.667s,29
89,17,Jack Aitken,Williams Mercedes,+2.472s,27
6,18,Nicholas Latifi,Williams Mercedes,+2.478s,27
47,19,Mick Schumacher,Haas Ferrari,+2.689s,24
9,20,Nikita Mazepin,Haas Ferrari,+3.296s,22
