,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:23.274,23
33,2,Max Verstappen,Red Bull Racing Honda,+0.214s,23
77,3,Valtteri Bottas,Mercedes,+0.751s,21
11,4,Sergio Perez,Red Bull Racing Honda,+0.773s,21
4,5,Lando Norris,McLaren Mercedes,+0.832s,17
22,6,Yuki Tsunoda,AlphaTauri Honda,+0.949s,22
10,7,Pierre Gasly,AlphaTauri Honda,+0.977s,22
55,8,Carlos Sainz,Ferrari,+1.321s,20
3,9,Daniel Ricciardo,McLaren Mercedes,+1.459s,16
16,10,Charles Leclerc,Ferrari,+1.484s,21
18,11,Lance Stroll,Aston Martin Mercedes,+1.547s,22
31,12,Esteban Ocon,Alpine Renault,+1.560s,18
7,13,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.763s,23
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.774s,18
14,15,Fernando Alonso,Alpine Renault,+1.820s,19
5,16,Sebastian Vettel,Aston Martin Mercedes,+1.841s,25
63,17,George Russell,Williams Mercedes,+1.946s,22
6,18,Nicholas Latifi,Williams Mercedes,+2.048s,19
47,19,Mick Schumacher,Haas Ferrari,+2.066s,18
9,20,Nikita Mazepin,Haas Ferrari,+3.058s,19
