,Position,Driver,Car,Time
20,1,Lorenzo Bandini,Ferrari,2:07.800
10,2,John Surtees,Cooper Maserati,2:08.400
22,3,Mike  Parkes ,Ferrari,2:09.100
12,4,Jack Brabham,Brabham Climax,2:10.200
6,5,Jochen Rindt,Cooper Maserati,2:10.900
38,6,Jo Siffert,Cooper Maserati,2:12.200
8,7,Chris Amon,Cooper Maserati,2:12.400
16,8,Graham Hill,BRM,2:12.800
14,9,Denny Hulme,Brabham Climax,2:13.300
32,10,Mike Spence,Lotus BRM,2:14.200
42,11,Guy  Ligier ,Cooper Maserati,2:15.400
36,12,Bob Anderson,Brabham Climax,2:15.600
2,13,Pedro Rodriguez,Lotus Climax,2:15.600
26,14,Dan Gurney,Eagle Climax,2:17.900
44,15,John  Taylor ,Brabham BRM,2:19.200
4,16,Peter  Arundell ,Lotus Climax,2:19.600
30,17,Jo Bonnier,Brabham Climax,2:23.500
