,Position,Driver,Car,Time / Gap,Laps
23,1,Alexander Albon,Red Bull Racing Honda,1:16.142,9
77,2,Valtteri Bottas,Mercedes,+0.551s,10
5,3,Sebastian Vettel,Ferrari,+0.899s,13
16,4,Charles Leclerc,Ferrari,+1.143s,13
55,5,Carlos Sainz,McLaren Renault,+1.644s,16
27,6,Nico Hulkenberg,Renault,+1.757s,8
3,7,Daniel Ricciardo,Renault,+1.843s,9
10,8,Pierre Gasly,Scuderia Toro Rosso Honda,+1.958s,17
26,9,Daniil Kvyat,Scuderia Toro Rosso Honda,+2.132s,16
4,10,Lando Norris,McLaren Renault,+2.417s,15
63,11,George Russell,Williams Mercedes,+2.637s,18
20,12,Kevin Magnussen,Haas Ferrari,+3.105s,10
18,13,Lance Stroll,Racing Point BWT Mercedes,+3.272s,6
7,14,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+3.390s,12
99,15,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+3.458s,18
40,16,Nicholas Latifi,Williams Mercedes,+3.868s,16
8,17,Romain Grosjean,Haas Ferrari,,3
11,18,Sergio Perez,Racing Point BWT Mercedes,,1
33,19,Max Verstappen,Red Bull Racing Honda,,3
44,20,Lewis Hamilton,Mercedes,,3
