,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:09.217,30
16,2,Charles Leclerc,Ferrari,+0.021s,35
33,3,Max Verstappen,Red Bull Racing Honda,+0.134s,33
77,4,Valtteri Bottas,Mercedes,+0.156s,37
44,5,Lewis Hamilton,Mercedes,+0.223s,39
20,6,Kevin Magnussen,Haas Ferrari,+0.926s,38
3,7,Daniel Ricciardo,Renault,+0.977s,32
7,8,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+0.993s,39
23,9,Alexander Albon,Red Bull Racing Honda,+1.058s,31
55,10,Carlos Sainz,McLaren Renault,+1.093s,38
27,11,Nico Hulkenberg,Renault,+1.108s,31
10,12,Pierre Gasly,Scuderia Toro Rosso Honda,+1.135s,26
99,13,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.202s,36
26,14,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.207s,34
11,15,Sergio Perez,Racing Point BWT Mercedes,+1.226s,31
8,16,Romain Grosjean,Haas Ferrari,+1.287s,38
18,17,Lance Stroll,Racing Point BWT Mercedes,+1.351s,33
4,18,Lando Norris,McLaren Renault,+1.483s,41
63,19,George Russell,Williams Mercedes,+2.601s,36
88,20,Robert Kubica,Williams Mercedes,,2
