,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:34.434,16
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.445s,14
6,3,Nico Rosberg,Mercedes,+0.619s,16
7,4,Kimi Räikkönen,Ferrari,+0.716s,15
5,5,Sebastian Vettel,Ferrari,+0.736s,14
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.027s,22
27,7,Nico Hulkenberg,Force India Mercedes,+1.342s,16
77,8,Valtteri Bottas,Williams Mercedes,+1.468s,17
55,9,Carlos Sainz,Toro Rosso Ferrari,+1.788s,18
19,10,Felipe Massa,Williams Mercedes,+1.793s,20
11,11,Sergio Perez,Force India Mercedes,+1.825s,15
22,12,Jenson Button,McLaren Honda,+1.929s,11
21,13,Esteban Gutierrez ,Haas Ferrari,+2.119s,14
30,14,Jolyon Palmer,Renault,+2.170s,20
8,15,Romain Grosjean,Haas Ferrari,+2.253s,15
20,16,Kevin Magnussen,Renault,+2.307s,19
26,17,Daniil Kvyat,Toro Rosso Ferrari,+2.318s,20
9,18,Marcus Ericsson,Sauber Ferrari,+2.331s,19
12,19,Felipe Nasr,Sauber Ferrari,+2.672s,18
31,20,Esteban Ocon,MRT Mercedes,+3.527s,17
94,21,Pascal Wehrlein,MRT Mercedes,+3.655s,13
14,22,Fernando Alonso,McLaren Honda,+6.765s,15
