,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:34.944,35
6,2,Nico Rosberg,Mercedes,+0.233s,36
5,3,Sebastian Vettel,Ferrari,+0.661s,37
7,4,Kimi Räikkönen,Ferrari,+0.898s,31
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+1.093s,29
11,6,Sergio Perez,Force India Mercedes,+1.340s,33
14,7,Fernando Alonso,McLaren Honda,+1.352s,27
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.393s,30
27,9,Nico Hulkenberg,Force India Mercedes,+1.446s,37
22,10,Jenson Button,McLaren Honda,+1.771s,22
55,11,Carlos Sainz,Toro Rosso Ferrari,+1.892s,30
30,12,Jolyon Palmer,Renault,+1.996s,36
77,13,Valtteri Bottas,Williams Mercedes,+2.072s,37
21,14,Esteban Gutierrez ,Haas Ferrari,+2.104s,28
19,15,Felipe Massa,Williams Mercedes,+2.166s,19
26,16,Daniil Kvyat,Toro Rosso Ferrari,+2.353s,29
9,17,Marcus Ericsson,Sauber Ferrari,+2.505s,28
12,18,Felipe Nasr,Sauber Ferrari,+2.603s,26
20,19,Kevin Magnussen,Renault,+2.720s,19
8,20,Romain Grosjean,Haas Ferrari,+2.845s,25
94,21,Pascal Wehrlein,MRT Mercedes,+2.934s,34
31,22,Esteban Ocon,MRT Mercedes,+3.046s,36
