,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:22.718,32
1,2,Mika Hakkinen,McLaren Mercedes,+0.136s,37
18,3,Olivier Panis,Prost Peugeot,+0.600s,40
4,4,Eddie Irvine,Ferrari,+0.678s,41
9,5,Giancarlo Fisichella,Benetton Playlife,+0.740s,30
2,6,David Coulthard,McLaren Mercedes,+0.785s,37
16,7,Rubens Barrichello,Stewart Ford,+0.827s,32
23,8,Mika Salo,BAR Supertec,+1.075s,32
22,9,Jacques Villeneuve,BAR Supertec,+1.144s,35
17,10,Johnny Herbert,Stewart Ford,+1.147s,31
7,11,Damon Hill,Jordan Mugen Honda,+1.156s,48
19,12,Jarno Trulli,Prost Peugeot,+1.240s,25
5,13,Alessandro Zanardi,Williams Supertec,+1.347s,53
10,14,Alexander Wurz,Benetton Playlife,+1.545s,35
11,15,Jean Alesi,Sauber Petronas,+1.774s,49
6,16,Ralf Schumacher,Williams Supertec,+2.188s,10
12,17,Pedro Diniz,Sauber Petronas,+2.376s,41
14,18,Pedro de la Rosa,Arrows,+3.430s,44
8,19,Heinz-Harald Frentzen,Jordan Mugen Honda,+3.618s,12
15,20,Toranosuke Takagi,Arrows,+4.900s,23
21,21,Marc Gene,Minardi Ford,+4.949s,48
20,22,Luca Badoer,Minardi Ford,+5.598s,26
