,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:21.249,28
4,2,Eddie Irvine,Ferrari,+0.272s,30
1,3,Mika Hakkinen,McLaren Mercedes,+0.670s,26
16,4,Rubens Barrichello,Stewart Ford,+0.725s,29
8,5,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.917s,38
22,6,Jacques Villeneuve,BAR Supertec,+1.003s,29
6,7,Ralf Schumacher,Williams Supertec,+1.123s,32
9,8,Giancarlo Fisichella,Benetton Playlife,+1.350s,34
5,9,Alessandro Zanardi,Williams Supertec,+1.405s,33
17,10,Johnny Herbert,Stewart Ford,+1.722s,34
10,11,Alexander Wurz,Benetton Playlife,+1.874s,32
11,12,Jean Alesi,Sauber Petronas,+1.896s,31
2,13,David Coulthard,McLaren Mercedes,+1.911s,9
19,14,Jarno Trulli,Prost Peugeot,+2.135s,31
12,15,Pedro Diniz,Sauber Petronas,+2.392s,37
18,16,Olivier Panis,Prost Peugeot,+2.502s,31
7,17,Damon Hill,Jordan Mugen Honda,+2.680s,24
15,18,Toranosuke Takagi,Arrows,+2.894s,34
14,19,Pedro de la Rosa,Arrows,+3.131s,31
20,20,Luca Badoer,Minardi Ford,+3.339s,29
21,21,Marc Gene,Minardi Ford,+3.569s,32
23,22,Mika Salo,BAR Supertec,+3.668s,16
