,Position,Driver,Car,Laps,Time,Points
1,1,Denny Hulme,McLaren Ford,68,1:40:14.800,9
5,2,Johnny  Servoz-Gavin ,Matra Ford,68,+88.400s,6
8,3,Jacky Ickx,Ferrari,68,+88.600s,4
27,4,Piers   Courage,BRM,67,+1 lap,3
6,5,Jean-Pierre Beltoise,Matra,66,+2 laps,2
3,6,Jo Bonnier,Mclaren BRM,64,+4 laps,1
20,NC,Jo Siffert,Lotus Ford,58,DNF,0
10,NC,Jack Brabham,Brabham Repco,56,DNF,0
15,NC,David   Hobbs,Honda,42,DNF,0
4,NC,Jackie Stewart,Matra Ford,42,DNF,0
19,NC,Jackie Oliver,Lotus Ford,38,DNF,0
2,NC,Bruce McLaren,McLaren Ford,34,DNF,0
11,NC,Jochen Rindt,Brabham Repco,33,DNF,0
26,NC,Pedro Rodriguez,BRM,22,DNF,0
21,NC,Dan Gurney,Eagle Weslake,19,DNF,0
16,NC,Graham Hill,Lotus Ford,10,DNF,0
14,NC,John Surtees,Honda,8,DNF,0
9,NC,Chris Amon,Ferrari,8,DNF,0
7,NC,Derek Bell,Ferrari,4,DNF,0
23,NC,Vic  Elford ,Cooper BRM,2,DNF,0
