,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:42.661,13
7,2,Kimi Räikkönen,Ferrari,+0.063s,15
44,3,Lewis Hamilton,Mercedes,+0.137s,10
77,4,Valtteri Bottas,Mercedes,+0.803s,13
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+1.387s,10
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.818s,13
16,7,Charles Leclerc,Sauber Ferrari,+2.302s,12
11,8,Sergio Perez,Force India Mercedes,+2.680s,10
27,9,Nico Hulkenberg,Renault,+2.803s,17
31,10,Esteban Ocon,Force India Mercedes,+2.824s,13
9,11,Marcus Ericsson,Sauber Ferrari,+2.875s,11
8,12,Romain Grosjean,Haas Ferrari,+3.153s,12
55,13,Carlos Sainz,Renault,+3.264s,13
20,14,Kevin Magnussen,Haas Ferrari,+3.426s,12
10,15,Pierre Gasly,Scuderia Toro Rosso Honda,+3.521s,16
28,16,Brendon Hartley,Scuderia Toro Rosso Honda,+3.598s,17
18,17,Lance Stroll,Williams Mercedes,+3.841s,10
35,18,Sergey Sirotkin,Williams Mercedes,+3.969s,11
14,19,Fernando Alonso,McLaren Renault,+4.281s,16
2,20,Stoffel Vandoorne,McLaren Renault,+4.400s,14
