,Position,Driver,Car,Laps,Time,Points
5,1,Sebastian Vettel,Ferrari,44,1:23:34.476,25
44,2,Lewis Hamilton,Mercedes,44,+11.061s,18
33,3,Max Verstappen,Red Bull Racing TAG Heuer,44,+31.372s,15
77,4,Valtteri Bottas,Mercedes,44,+68.605s,12
11,5,Sergio Perez,Force India Mercedes,44,+71.023s,10
31,6,Esteban Ocon,Force India Mercedes,44,+79.520s,8
8,7,Romain Grosjean,Haas Ferrari,44,+85.953s,6
20,8,Kevin Magnussen,Haas Ferrari,44,+87.639s,4
10,9,Pierre Gasly,Scuderia Toro Rosso Honda,44,+105.892s,2
9,10,Marcus Ericsson,Sauber Ferrari,43,+1 lap,1
55,11,Carlos Sainz,Renault,43,+1 lap,0
35,12,Sergey Sirotkin,Williams Mercedes,43,+1 lap,0
18,13,Lance Stroll,Williams Mercedes,43,+1 lap,0
28,14,Brendon Hartley,Scuderia Toro Rosso Honda,43,+1 lap,0
2,15,Stoffel Vandoorne,McLaren Renault,43,+1 lap,0
3,NC,Daniel Ricciardo,Red Bull Racing TAG Heuer,28,DNF,0
7,NC,Kimi Räikkönen,Ferrari,8,DNF,0
16,NC,Charles Leclerc,Sauber Ferrari,0,DNF,0
14,NC,Fernando Alonso,McLaren Renault,0,DNF,0
27,NC,Nico Hulkenberg,Renault,0,DNF,0
