,Position,Driver,Car,Time / Gap,Laps
7,1,Kimi Räikkönen,Ferrari,1:43.355,29
44,2,Lewis Hamilton,Mercedes,+0.168s,28
77,3,Valtteri Bottas,Mercedes,+0.448s,29
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.691s,25
5,5,Sebastian Vettel,Ferrari,+0.774s,31
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.895s,31
11,7,Sergio Perez,Force India Mercedes,+1.307s,27
55,8,Carlos Sainz,Renault,+2.126s,29
9,9,Marcus Ericsson,Sauber Ferrari,+2.182s,24
16,10,Charles Leclerc,Sauber Ferrari,+2.267s,25
27,11,Nico Hulkenberg,Renault,+2.398s,28
8,12,Romain Grosjean,Haas Ferrari,+2.462s,29
31,13,Esteban Ocon,Force India Mercedes,+2.580s,24
20,14,Kevin Magnussen,Haas Ferrari,+2.723s,29
10,15,Pierre Gasly,Scuderia Toro Rosso Honda,+2.725s,33
14,16,Fernando Alonso,McLaren Renault,+2.798s,28
28,17,Brendon Hartley,Scuderia Toro Rosso Honda,+2.982s,35
35,18,Sergey Sirotkin,Williams Mercedes,+3.096s,35
18,19,Lance Stroll,Williams Mercedes,+3.115s,34
2,20,Stoffel Vandoorne,McLaren Renault,+3.141s,25
