,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:44.358,19
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.151s,20
44,3,Lewis Hamilton,Mercedes,+0.318s,22
7,4,Kimi Räikkönen,Ferrari,+0.360s,17
77,5,Valtteri Bottas,Mercedes,+0.366s,25
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.200s,4
31,7,Esteban Ocon,Force India Mercedes,+1.428s,22
27,8,Nico Hulkenberg,Renault,+1.593s,19
11,9,Sergio Perez,Force India Mercedes,+1.811s,21
55,10,Carlos Sainz,Renault,+1.852s,19
10,11,Pierre Gasly,Scuderia Toro Rosso Honda,+1.942s,25
8,12,Romain Grosjean,Haas Ferrari,+2.029s,20
16,13,Charles Leclerc,Sauber Ferrari,+2.196s,20
9,14,Marcus Ericsson,Sauber Ferrari,+2.199s,19
28,15,Brendon Hartley,Scuderia Toro Rosso Honda,+2.574s,23
18,16,Lance Stroll,Williams Mercedes,+2.607s,25
20,17,Kevin Magnussen,Haas Ferrari,+2.654s,21
47,18,Lando Norris,McLaren Renault,+3.006s,26
35,19,Sergey Sirotkin,Williams Mercedes,+3.009s,23
2,20,Stoffel Vandoorne,McLaren Renault,+3.094s,13
