,Position,Driver,Car,Time / Gap,Laps
1,1,Mika Hakkinen,McLaren Mercedes,1:18.945,24
6,2,Ralf Schumacher,Williams Supertec,+0.456s,26
4,3,Eddie Irvine,Ferrari,+0.721s,33
2,4,David Coulthard,McLaren Mercedes,+0.722s,31
16,5,Rubens Barrichello,Stewart Ford,+0.867s,31
7,6,Damon Hill,Jordan Mugen Honda,+0.974s,35
22,7,Jacques Villeneuve,BAR Supertec,+1.034s,31
9,8,Giancarlo Fisichella,Benetton Playlife,+1.067s,35
5,9,Alessandro Zanardi,Williams Supertec,+1.164s,34
11,10,Jean Alesi,Sauber Petronas,+1.178s,26
10,11,Alexander Wurz,Benetton Playlife,+1.206s,38
12,12,Pedro Diniz,Sauber Petronas,+1.266s,38
18,13,Olivier Panis,Prost Peugeot,+1.368s,34
3,14,Mika Salo,Ferrari,+1.440s,28
19,15,Jarno Trulli,Prost Peugeot,+1.444s,33
17,16,Johnny Herbert,Stewart Ford,+1.465s,35
8,17,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.698s,14
20,18,Luca Badoer,Minardi Ford,+2.218s,28
23,19,Ricardo Zonta,BAR Supertec,+2.279s,29
21,20,Marc Gene,Minardi Ford,+2.866s,36
15,21,Toranosuke Takagi,Arrows,+3.081s,19
14,22,Pedro de la Rosa,Arrows,+3.246s,27
