,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:04.523,31
77,2,Valtteri Bottas,Mercedes,+0.189s,34
33,3,Max Verstappen,Red Bull Racing Honda,+0.217s,35
18,4,Lance Stroll,Aston Martin Mercedes,+0.616s,33
5,5,Sebastian Vettel,Aston Martin Mercedes,+0.745s,37
22,6,Yuki Tsunoda,AlphaTauri Honda,+0.833s,37
10,7,Pierre Gasly,AlphaTauri Honda,+0.856s,38
14,8,Fernando Alonso,Alpine Renault,+0.870s,34
4,9,Lando Norris,McLaren Mercedes,+0.943s,34
99,10,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+0.988s,32
11,11,Sergio Perez,Red Bull Racing Honda,+0.993s,39
31,12,Esteban Ocon,Alpine Renault,+1.004s,36
55,13,Carlos Sainz,Ferrari,+1.097s,37
7,14,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.101s,33
3,15,Daniel Ricciardo,McLaren Mercedes,+1.175s,32
16,16,Charles Leclerc,Ferrari,+1.185s,33
63,17,George Russell,Williams Mercedes,+1.296s,36
47,18,Mick Schumacher,Haas Ferrari,+1.388s,35
6,19,Nicholas Latifi,Williams Mercedes,+1.491s,38
9,20,Nikita Mazepin,Haas Ferrari,+1.650s,35
