,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,60,1:31:45.015,10
2,2,Rubens Barrichello,Ferrari,60,+14.578s,6
6,3,Juan Pablo Montoya,Williams BMW,60,+31.661s,4
11,4,Jacques Villeneuve,BAR Honda,59,+1 lap,3
12,5,Olivier Panis,BAR Honda,59,+1 lap,2
7,6,Nick Heidfeld,Sauber Petronas,59,+1 lap,1
9,7,Giancarlo Fisichella,Jordan Honda,59,+1 lap,0
5,8,Ralf Schumacher,Williams BMW,59,+1 lap,0
8,9,Felipe Massa,Sauber Petronas,59,+1 lap,0
3,10,David Coulthard,McLaren Mercedes,58,+2 laps,0
17,11,Pedro de la Rosa,Jaguar Cosworth,58,+2 laps,0
15,12,Jenson Button,Renault,54,DNF,0
10,NC,Takuma Sato,Jordan Honda,50,DNF,0
4,NC,Kimi Räikkönen,McLaren Mercedes,44,DNF,0
14,NC,Jarno Trulli,Renault,29,DNF,0
21,NC,Enrique Bernoldi,Arrows Cosworth,28,DNF,0
16,NC,Eddie Irvine,Jaguar Cosworth,23,DNF,0
20,NC,Heinz-Harald Frentzen,Arrows Cosworth,20,DNF,0
24,NC,Mika Salo,Toyota,15,DNF,0
23,NC,Mark Webber,Minardi Asiatech,9,DNF,0
25,NC,Allan McNish,Toyota,0,DNF,0
