,Position,Driver,Car,Time / Gap,Laps
11,1,Ralf Schumacher,Jordan Peugeot,1:46.196,7
5,2,Michael Schumacher,Ferrari,+0.126s,12
16,3,Johnny Herbert,Sauber Petronas,+0.321s,22
22,4,Rubens Barrichello,Stewart Ford,+0.330s,16
17,5,Norberto Fontana,Sauber Petronas,+0.510s,19
2,6,Pedro Diniz,Arrows Yamaha,+0.677s,17
15,7,Shinji Nakano,Prost Mugen Honda,+0.947s,19
9,8,Mika Hakkinen,McLaren Mercedes,+1.190s,14
1,9,Damon Hill,Arrows Yamaha,+1.346s,16
6,10,Eddie Irvine,Ferrari,+1.398s,19
18,11,Jos Verstappen,Tyrrell Ford,+1.524s,22
23,12,Jan Magnussen,Stewart Ford,+1.573s,8
14,13,Jarno Trulli,Prost Mugen Honda,+1.588s,24
8,14,Gerhard Berger,Benetton Renault,+1.691s,18
7,15,Jean Alesi,Benetton Renault,+2.259s,8
3,16,Jacques Villeneuve,Williams Renault,+2.443s,21
10,17,David Coulthard,McLaren Mercedes,+2.452s,16
4,18,Heinz-Harald Frentzen,Williams Renault,+2.762s,19
12,19,Giancarlo Fisichella,Jordan Peugeot,+2.814s,14
21,20,Tarso Marques,Minardi Hart,+3.367s,18
19,21,Mika Salo,Tyrrell Ford,+3.635s,17
20,22,Ukyo Katayama,Minardi Hart,+4.862s,22
