,Position,Driver,Car,Laps,Time,Points
1,1,Emerson Fittipaldi,Lotus Ford,75,1:48:18.700,9
4,2,Francois  Cevert ,Tyrrell Ford,75,+42.700s,6
20,3,George  Follmer ,Shadow Ford,75,+73.100s,4
6,4,Peter   Revson,McLaren Ford,74,+1 lap,3
15,5,Jean-Pierre Beltoise,BRM,74,+1 lap,2
5,6,Denny Hulme,McLaren Ford,74,+1 lap,1
12,7,Mike  Beuttler ,March Ford,74,+1 lap,0
11,8,Henri Pescarolo,March Ford,73,+2 laps,0
14,9,Clay Regazzoni,BRM,69,+6 laps,0
17,10,Wilson Fittipaldi,Brabham Ford,69,+6 laps,0
24,11,Nanni  Galli ,Iso Marlboro Ford,69,+6 laps,0
7,12,Jacky Ickx,Ferrari,69,+6 laps,0
18,NC,Carlos Reutemann,Brabham Ford,66,DNF,0
23,NC,Howden  Ganley ,Iso Marlboro Ford,63,DNF,0
2,NC,Ronnie Peterson,Lotus Ford,56,DNF,0
3,NC,Jackie Stewart,Tyrrell Ford,47,DNF,0
16,NC,Niki Lauda,BRM,28,DNF,0
25,NC,Graham Hill,Shadow Ford,27,DNF,0
9,NC,Mike Hailwood,Surtees Ford,25,DNF,0
19,NC,Jackie Oliver,Shadow Ford,23,DNF,0
21,NC,Andrea de Adamich ,Brabham Ford,17,DNF,0
10,NC,Carlos Pace,Surtees Ford,13,DNF,0
