,Position,Driver,Car,Laps,Time,Points
6,1,Jackie Stewart,Matra Ford,14,2:19:03.200,9
3,2,Graham Hill,Lotus Ford,14,+243.200s,6
5,3,Jochen Rindt,Brabham Repco,14,+249.400s,4
9,4,Jacky Ickx,Ferrari,14,+355.200s,3
4,5,Jack Brabham,Brabham Repco,14,+381.100s,2
10,6,Pedro Rodriguez,BRM,14,+385.000s,1
1,7,Denny Hulme,McLaren Ford,14,+391.000s,0
22,8,Piers   Courage,BRM,14,+476.400s,0
14,9,Dan Gurney,Eagle Weslake,14,+493.700s,0
18,10,Hubert  Hahne ,Lola BMW,14,+611.400s,0
21,11,Jackie Oliver,Lotus Ford,13,+1 lap,0
17,12,Kurt  Ahrens ,Brabham Repco,13,+1 lap,0
2,13,Bruce McLaren,McLaren Ford,13,+1 lap,0
11,14,Richard Attwood,BRM,13,+1 lap,0
8,NC,Chris Amon,Ferrari,11,DNF,0
12,NC,Jean-Pierre Beltoise,Matra,8,DNF,0
19,NC,Lucien Bianchi,Cooper BRM,6,DNF,0
16,NC,Jo Siffert,Lotus Ford,6,DNF,0
7,NC,John Surtees,Honda,3,DNF,0
20,NC,Vic  Elford ,Cooper BRM,0,DNF,0
