,Position,Driver,Car,Laps,Time,Points
5,1,Nigel Mansell,Williams Renault,45,1:18:22.032,10
1,2,Ayrton Senna,McLaren Honda,45,+4.500s,6
19,3,Michael Schumacher,Benetton Ford,45,+34.462s,4
20,4,Martin Brundle,Benetton Ford,45,+36.959s,3
27,5,Jean Alesi,Ferrari,45,+72.607s,2
26,6,Erik Comas,Ligier Renault,45,+96.498s,1
25,7,Thierry Boutsen,Ligier Renault,45,+97.180s,0
6,8,Riccardo Patrese,Williams Renault,44,+1 lap,0
9,9,Michele Alboreto,Footwork Mugen Honda,44,+1 lap,0
21,10,Jyrki Jarvilehto,Dallara Ferrari,44,+1 lap,0
22,11,Pierluigi Martini,Dallara Ferrari,44,+1 lap,0
24,12,Gianni Morbidelli,Minardi Lamborghini,44,+1 lap,0
17,13,Paul Belmondo,March Ilmor,44,+1 lap,0
29,14,Bertrand Gachot,Venturi Lamborghini,44,+1 lap,0
33,15,Mauricio Gugelmin,Jordan Yamaha,43,+2 laps,0
16,16,Karl Wendlinger,March Ilmor,42,+3 laps,0
15,NC,Gabriele Tarquini,Fondmetal Ford,33,DNF,0
4,NC,Andrea de Cesaris,Tyrrell Ilmor,25,DNF,0
12,NC,Johnny Herbert,Lotus Ford,23,DNF,0
28,NC,Ivan Capelli,Ferrari,21,DNF,0
11,NC,Mika Hakkinen,Lotus Ford,21,DNF,0
2,NC,Gerhard Berger,McLaren Honda,16,DNF,0
3,NC,Olivier Grouillard,Tyrrell Ilmor,8,DNF,0
30,NC,Ukyo Katayama,Venturi Lamborghini,8,DNF,0
10,NC,Aguri Suzuki,Footwork Mugen Honda,1,DNF,0
23,NC,Alessandro Zanardi,Minardi Lamborghini,1,DNF,0
