,Position,Driver,Car,Time / Gap,Laps
8,1,Fernando Alonso,Ferrari,1:39.283,33
5,2,Sebastian Vettel,RBR Renault,+0.056s,27
6,3,Mark Webber,RBR Renault,+0.144s,29
4,4,Nico Rosberg,Mercedes,+0.367s,22
2,5,Lewis Hamilton,McLaren Mercedes,+0.466s,24
11,6,Robert Kubica,Renault,+0.597s,28
7,7,Felipe Massa,Ferrari,+0.664s,22
14,8,Adrian Sutil,Force India Mercedes,+0.737s,30
1,9,Jenson Button,McLaren Mercedes,+0.746s,27
9,10,Rubens Barrichello,Williams Cosworth,+0.891s,33
3,11,Michael Schumacher,Mercedes,+1.004s,24
15,12,Vitantonio Liuzzi,Force India Mercedes,+1.104s,33
12,13,Vitaly Petrov,Renault,+1.335s,29
23,14,Kamui Kobayashi,Sauber Ferrari,+1.623s,34
22,15,Pedro de la Rosa,Sauber Ferrari,+1.662s,30
16,16,Sebastien Buemi,STR Ferrari,+1.832s,35
10,17,Nico Hulkenberg,Williams Cosworth,+2.088s,30
17,18,Jaime Alguersuari,STR Ferrari,+2.174s,36
19,19,Heikki Kovalainen,Lotus Cosworth,+3.184s,31
18,20,Jarno Trulli,Lotus Cosworth,+3.710s,30
24,21,Timo Glock,Virgin Cosworth,+4.528s,14
25,22,Lucas di Grassi,Virgin Cosworth,+4.571s,27
21,23,Bruno Senna,HRT Cosworth,+4.812s,24
20,24,Karun Chandhok,HRT Cosworth,+5.283s,21
