,Position,Driver,Car,Time / Gap,Laps
4,1,Nico Rosberg,Mercedes,1:41.175,16
2,2,Lewis Hamilton,McLaren Mercedes,+0.164s,19
1,3,Jenson Button,McLaren Mercedes,+0.208s,21
11,4,Robert Kubica,Renault,+0.540s,20
7,5,Felipe Massa,Ferrari,+1.007s,21
5,6,Sebastian Vettel,RBR Renault,+1.041s,24
6,7,Mark Webber,RBR Renault,+1.100s,17
3,8,Michael Schumacher,Mercedes,+1.137s,18
8,9,Fernando Alonso,Ferrari,+1.246s,22
9,10,Rubens Barrichello,Williams Cosworth,+1.288s,21
10,11,Nico Hulkenberg,Williams Cosworth,+1.532s,23
12,12,Vitaly Petrov,Renault,+1.787s,17
16,13,Sebastien Buemi,STR Ferrari,+2.135s,23
15,14,Vitantonio Liuzzi,Force India Mercedes,+2.205s,19
22,15,Pedro de la Rosa,Sauber Ferrari,+2.222s,21
14,16,Paul di Resta,Force India Mercedes,+2.262s,18
23,17,Kamui Kobayashi,Sauber Ferrari,+2.554s,21
17,18,Jaime Alguersuari,STR Ferrari,+3.008s,21
19,19,Heikki Kovalainen,Lotus Cosworth,+3.316s,21
24,20,Timo Glock,Virgin Cosworth,+4.478s,23
21,21,Bruno Senna,HRT Cosworth,+5.948s,17
18,22,Jarno Trulli,Lotus Cosworth,+6.110s,18
20,23,Christian Klien,HRT Cosworth,+6.168s,14
25,24,Lucas di Grassi,Virgin Cosworth,+6.181s,24
