,Position,Driver,Car,Time / Gap,Laps
20,1,Olivier Panis,Toyota,1:21.770,24
7,2,Jarno Trulli,Renault,+0.694s,13
3,3,Juan Pablo Montoya,Williams BMW,+0.822s,25
2,4,Rubens Barrichello,Ferrari,+0.824s,21
21,5,Cristiano da Matta,Toyota,+0.930s,25
14,6,Mark Webber,Jaguar Cosworth,+0.971s,23
4,7,Ralf Schumacher,Williams BMW,+0.987s,25
5,8,David Coulthard,McLaren Mercedes,+1.027s,24
1,9,Michael Schumacher,Ferrari,+1.072s,20
8,10,Fernando Alonso,Renault,+1.444s,4
6,11,Kimi Räikkönen,McLaren Mercedes,+1.762s,23
10,12,Heinz-Harald Frentzen,Sauber Petronas,+1.816s,25
17,13,Jenson Button,BAR Honda,+1.953s,26
16,14,Jacques Villeneuve,BAR Honda,+2.047s,23
11,15,Giancarlo Fisichella,Jordan Ford,+2.704s,16
12,16,Ralph Firman,Jordan Ford,+2.732s,21
9,17,Nick Heidfeld,Sauber Petronas,+2.765s,23
15,18,Justin Wilson,Jaguar Cosworth,+2.899s,5
19,19,Jos Verstappen,Minardi Cosworth,+3.809s,18
