,Position,Driver,Car,Laps,Time,Points
8,1,Fernando Alonso,Renault,70,1:39:01.460,10
6,2,Kimi Räikkönen,McLaren Mercedes,70,+16.768s,8
3,3,Juan Pablo Montoya,Williams BMW,70,+34.537s,6
4,4,Ralf Schumacher,Williams BMW,70,+35.620s,5
5,5,David Coulthard,McLaren Mercedes,70,+56.535s,4
14,6,Mark Webber,Jaguar Cosworth,70,+72.643s,3
7,7,Jarno Trulli,Renault,69,+1 lap,2
1,8,Michael Schumacher,Ferrari,69,+1 lap,1
9,9,Nick Heidfeld,Sauber Petronas,69,+1 lap,0
17,10,Jenson Button,BAR Honda,69,+1 lap,0
21,11,Cristiano da Matta,Toyota,68,+2 laps,0
19,12,Jos Verstappen,Minardi Cosworth,67,+3 laps,0
18,13,Nicolas Kiesa,Minardi Cosworth,66,+4 laps,0
10,NC,Heinz-Harald Frentzen,Sauber Petronas,47,DNF,0
15,NC,Justin Wilson,Jaguar Cosworth,42,DNF,0
12,NC,Zsolt Baumgartner,Jordan Ford,34,DNF,0
20,NC,Olivier Panis,Toyota,33,DNF,0
11,NC,Giancarlo Fisichella,Jordan Ford,28,DNF,0
2,NC,Rubens Barrichello,Ferrari,19,DNF,0
16,NC,Jacques Villeneuve,BAR Honda,14,DNF,0
