,Position,Driver,Car,Time / Gap,Laps
4,1,Ralf Schumacher,Williams BMW,1:21.939,18
1,2,Michael Schumacher,Ferrari,+0.374s,16
2,3,Rubens Barrichello,Ferrari,+0.528s,12
3,4,Juan Pablo Montoya,Williams BMW,+0.555s,13
14,5,Mark Webber,Jaguar Cosworth,+0.909s,23
6,6,Kimi Räikkönen,McLaren Mercedes,+0.937s,14
8,7,Fernando Alonso,Renault,+0.963s,18
7,8,Jarno Trulli,Renault,+1.135s,13
5,9,David Coulthard,McLaren Mercedes,+1.354s,13
20,10,Olivier Panis,Toyota,+1.850s,17
17,11,Jenson Button,BAR Honda,+1.866s,22
9,12,Nick Heidfeld,Sauber Petronas,+1.899s,22
15,13,Justin Wilson,Jaguar Cosworth,+1.914s,22
10,14,Heinz-Harald Frentzen,Sauber Petronas,+2.067s,19
16,15,Jacques Villeneuve,BAR Honda,+2.215s,25
11,16,Giancarlo Fisichella,Jordan Ford,+2.404s,14
21,17,Cristiano da Matta,Toyota,+2.462s,13
19,18,Jos Verstappen,Minardi Cosworth,+4.559s,15
18,19,Nicolas Kiesa,Minardi Cosworth,+5.356s,13
