,Position,Driver,Car,Time / Gap,Laps
8,1,Fernando Alonso,Renault,1:22.950,7
1,2,Michael Schumacher,Ferrari,+0.324s,12
2,3,Rubens Barrichello,Ferrari,+0.482s,12
4,4,Ralf Schumacher,Williams BMW,+0.808s,15
7,5,Jarno Trulli,Renault,+0.846s,9
3,6,Juan Pablo Montoya,Williams BMW,+1.192s,16
20,7,Olivier Panis,Toyota,+1.301s,14
14,8,Mark Webber,Jaguar Cosworth,+1.378s,10
10,9,Heinz-Harald Frentzen,Sauber Petronas,+1.667s,9
9,10,Nick Heidfeld,Sauber Petronas,+1.784s,10
15,11,Justin Wilson,Jaguar Cosworth,+1.850s,12
6,12,Kimi Räikkönen,McLaren Mercedes,+1.887s,10
5,13,David Coulthard,McLaren Mercedes,+2.429s,11
17,14,Jenson Button,BAR Honda,+2.447s,11
21,15,Cristiano da Matta,Toyota,+2.595s,16
11,16,Giancarlo Fisichella,Jordan Ford,+2.616s,6
16,17,Jacques Villeneuve,BAR Honda,+2.865s,19
12,18,Ralph Firman,Jordan Ford,+3.668s,6
19,19,Jos Verstappen,Minardi Cosworth,+4.026s,8
18,20,Nicolas Kiesa,Minardi Cosworth,+4.238s,11
