,Position,Driver,Car,Time / Gap,Laps
8,1,Mika Hakkinen,McLaren Mercedes,1:15.613,26
3,2,Michael Schumacher,Ferrari,+0.125s,17
4,3,Eddie Irvine,Ferrari,+0.257s,27
7,4,David Coulthard,McLaren Mercedes,+0.296s,17
10,5,Ralf Schumacher,Jordan Mugen Honda,+1.065s,35
2,6,Heinz-Harald Frentzen,Williams Mecachrome,+1.132s,31
1,7,Jacques Villeneuve,Williams Mecachrome,+1.169s,35
5,8,Giancarlo Fisichella,Benetton Playlife,+1.493s,29
6,9,Alexander Wurz,Benetton Playlife,+1.592s,19
9,10,Damon Hill,Jordan Mugen Honda,+1.813s,28
12,11,Jarno Trulli,Prost Peugeot,+2.098s,17
21,12,Toranosuke Takagi,Tyrrell Ford,+2.234s,26
15,13,Johnny Herbert,Sauber Petronas,+2.260s,26
17,14,Mika Salo,Arrows,+2.462s,25
18,15,Rubens Barrichello,Stewart Ford,+2.557s,25
16,16,Pedro Diniz,Arrows,+2.776s,28
20,17,Ricardo Rosset,Tyrrell Ford,+2.792s,24
19,18,Jos Verstappen,Stewart Ford,+2.838s,29
11,19,Olivier Panis,Prost Peugeot,+3.093s,20
14,20,Jean Alesi,Sauber Petronas,+3.280s,4
22,21,Shinji Nakano,Minardi Ford,+3.711s,28
23,22,Esteban Tuero,Minardi Ford,+3.862s,27
